dataset,set_no,archive,member,timestamp,index_in_set,size_bytes,sampling_rate_hz,points_per_file,channels,terminal_failure_description,per_file_label_status
IMS,1,1st_test.rar,1st_test/2003.10.23.06.04.13,2003-10-23 06:04:13,130,1148123,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.23.06.14.13,2003-10-23 06:14:13,131,1147914,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.23.06.24.13,2003-10-23 06:24:13,132,1147503,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.23.06.34.13,2003-10-23 06:34:13,133,1147990,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.23.06.44.13,2003-10-23 06:44:13,134,1147692,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.23.06.54.13,2003-10-23 06:54:13,135,1147813,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.23.07.04.13,2003-10-23 07:04:13,136,1148109,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.23.07.14.13,2003-10-23 07:14:13,137,1147702,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.23.07.24.13,2003-10-23 07:24:13,138,1147628,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.23.07.34.13,2003-10-23 07:34:13,139,1148234,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.23.07.44.13,2003-10-23 07:44:13,140,1147410,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.23.07.54.13,2003-10-23 07:54:13,141,1148285,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.23.08.04.13,2003-10-23 08:04:13,142,1147834,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.23.08.14.13,2003-10-23 08:14:13,143,1147627,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.23.08.24.13,2003-10-23 08:24:13,144,1147991,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.23.08.34.13,2003-10-23 08:34:13,145,1147443,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.23.08.44.13,2003-10-23 08:44:13,146,1147964,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.23.08.54.13,2003-10-23 08:54:13,147,1147433,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.23.09.04.13,2003-10-23 09:04:13,148,1147933,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.23.09.14.13,2003-10-23 09:14:13,149,1148168,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.23.09.24.13,2003-10-23 09:24:13,150,1147754,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.23.09.34.13,2003-10-23 09:34:13,151,1147635,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.23.09.44.13,2003-10-23 09:44:13,152,1147476,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.23.09.54.13,2003-10-23 09:54:13,153,1147319,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.23.10.04.13,2003-10-23 10:04:13,154,1148206,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.23.10.14.13,2003-10-23 10:14:13,155,1149438,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.14.39.46,2003-10-29 14:39:46,156,1150874,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.14.49.46,2003-10-29 14:49:46,157,1151432,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.14.59.46,2003-10-29 14:59:46,158,1151527,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.15.09.46,2003-10-29 15:09:46,159,1151301,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.15.19.46,2003-10-29 15:19:46,160,1151014,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.15.29.46,2003-10-29 15:29:46,161,1151459,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.15.39.46,2003-10-29 15:39:46,162,1152047,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.15.49.46,2003-10-29 15:49:46,163,1150533,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.15.59.46,2003-10-29 15:59:46,164,1151072,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.16.09.46,2003-10-29 16:09:46,165,1150361,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.16.19.46,2003-10-29 16:19:46,166,1150909,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.16.29.46,2003-10-29 16:29:46,167,1150867,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.16.39.46,2003-10-29 16:39:46,168,1150437,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.16.49.46,2003-10-29 16:49:46,169,1150840,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.16.59.46,2003-10-29 16:59:46,170,1151108,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.17.09.46,2003-10-29 17:09:46,171,1150470,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.17.19.46,2003-10-29 17:19:46,172,1150672,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.17.29.46,2003-10-29 17:29:46,173,1150746,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.17.39.46,2003-10-29 17:39:46,174,1151024,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.17.49.46,2003-10-29 17:49:46,175,1150459,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.17.59.46,2003-10-29 17:59:46,176,1150900,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.18.09.46,2003-10-29 18:09:46,177,1150451,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.18.19.46,2003-10-29 18:19:46,178,1150311,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.18.29.46,2003-10-29 18:29:46,179,1150936,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.18.39.46,2003-10-29 18:39:46,180,1150258,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.18.49.46,2003-10-29 18:49:46,181,1150519,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.18.59.46,2003-10-29 18:59:46,182,1150687,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.19.09.46,2003-10-29 19:09:46,183,1150415,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.19.19.46,2003-10-29 19:19:46,184,1150544,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.19.29.46,2003-10-29 19:29:46,185,1150647,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.19.39.46,2003-10-29 19:39:46,186,1150742,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.19.49.46,2003-10-29 19:49:46,187,1150139,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.19.59.46,2003-10-29 19:59:46,188,1150600,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.20.09.46,2003-10-29 20:09:46,189,1150029,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.20.19.46,2003-10-29 20:19:46,190,1150340,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.20.29.46,2003-10-29 20:29:46,191,1150629,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.20.39.46,2003-10-29 20:39:46,192,1150160,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.20.49.46,2003-10-29 20:49:46,193,1150055,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.20.59.46,2003-10-29 20:59:46,194,1150672,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.21.09.46,2003-10-29 21:09:46,195,1149856,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.21.19.46,2003-10-29 21:19:46,196,1150196,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.21.29.46,2003-10-29 21:29:46,197,1150323,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.21.39.46,2003-10-29 21:39:46,198,1150032,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.21.49.46,2003-10-29 21:49:46,199,1150149,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.21.59.46,2003-10-29 21:59:46,200,1150507,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.22.09.46,2003-10-29 22:09:46,201,1150082,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.22.19.46,2003-10-29 22:19:46,202,1150304,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.22.29.46,2003-10-29 22:29:46,203,1150527,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.22.39.46,2003-10-29 22:39:46,204,1150112,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.22.49.46,2003-10-29 22:49:46,205,1149983,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.22.59.46,2003-10-29 22:59:46,206,1150677,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.23.09.46,2003-10-29 23:09:46,207,1149909,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.23.19.46,2003-10-29 23:19:46,208,1150454,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.23.29.46,2003-10-29 23:29:46,209,1150665,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
IMS,1,1st_test.rar,1st_test/2003.10.29.23.39.46,2003-10-29 23:39:46,210,1150375,20000,20480,8,inner-race defect in bearing 3 and roller-element defect in bearing 4 at experiment end,unlabeled_progression_snapshot
