class,source,source_index,sample,time_ms,amplitude
IR,llm,392,316,39.5,-0.056187648326158524
IR,llm,392,317,39.625,0.011967790313065052
IR,llm,392,318,39.75,0.09647906571626663
IR,llm,392,319,39.875,0.14240515232086182
IR,llm,392,320,40.0,-0.104354627430439
IR,llm,392,321,40.125,-0.041361525654792786
IR,llm,392,322,40.25,0.024380309507250786
IR,llm,392,323,40.375,-0.05306893587112427
IR,llm,392,324,40.5,0.01350603997707367
IR,llm,392,325,40.625,-0.05618378520011902
IR,llm,392,326,40.75,0.09137243777513504
IR,llm,392,327,40.875,0.08387714624404907
IR,llm,392,328,41.0,-0.040237125009298325
IR,llm,392,329,41.125,-0.04879314824938774
IR,llm,392,330,41.25,-0.06857774406671524
IR,llm,392,331,41.375,0.06208091974258423
IR,llm,392,332,41.5,0.007474896963685751
IR,llm,392,333,41.625,-0.06957254558801651
IR,llm,392,334,41.75,-0.04165654256939888
IR,llm,392,335,41.875,0.0028324187733232975
IR,llm,392,336,42.0,0.13322390615940094
IR,llm,392,337,42.125,0.1050659641623497
IR,llm,392,338,42.25,0.06707117706537247
IR,llm,392,339,42.375,-0.005134004168212414
IR,llm,392,340,42.5,-0.026173045858740807
IR,llm,392,341,42.625,0.006549237761646509
IR,llm,392,342,42.75,-0.055602461099624634
IR,llm,392,343,42.875,-0.031052734702825546
IR,llm,392,344,43.0,-0.020747967064380646
IR,llm,392,345,43.125,0.013281830586493015
IR,llm,392,346,43.25,0.033031098544597626
IR,llm,392,347,43.375,0.03178294003009796
IR,llm,392,348,43.5,0.06781914830207825
IR,llm,392,349,43.625,0.006548063829541206
IR,llm,392,350,43.75,-0.03573218360543251
IR,llm,392,351,43.875,-0.04995231702923775
IR,llm,392,352,44.0,0.011025923304259777
IR,llm,392,353,44.125,0.06104100123047829
IR,llm,392,354,44.25,0.028618574142456055
IR,llm,392,355,44.375,0.010313709266483784
IR,llm,392,356,44.5,0.03537735715508461
IR,llm,392,357,44.625,0.03321867063641548
IR,llm,392,358,44.75,-0.04543145000934601
IR,llm,392,359,44.875,-0.019291754812002182
IR,llm,392,360,45.0,0.04404463618993759
IR,llm,392,361,45.125,0.03594184294342995
IR,llm,392,362,45.25,-0.02087797410786152
IR,llm,392,363,45.375,-0.04722127690911293
IR,llm,392,364,45.5,0.021907510235905647
IR,llm,392,365,45.625,0.026328440755605698
IR,llm,392,366,45.75,0.028147362172603607
IR,llm,392,367,45.875,-0.006963578052818775
IR,llm,392,368,46.0,-0.04020247980952263
IR,llm,392,369,46.125,0.032139647752046585
IR,llm,392,370,46.25,0.07497915625572205
IR,llm,392,371,46.375,0.055574093014001846
IR,llm,392,372,46.5,0.02228652499616146
IR,llm,392,373,46.625,0.012806855142116547
IR,llm,392,374,46.75,0.011368188075721264
IR,llm,392,375,46.875,-0.017745207995176315
IR,llm,392,376,47.0,-0.043912116438150406
IR,llm,392,377,47.125,-0.06264200061559677
IR,llm,392,378,47.25,-0.11352017521858215
IR,llm,392,379,47.375,-0.10499317198991776
IR,llm,392,380,47.5,-0.025845104828476906
IR,llm,392,381,47.625,0.037260834127664566
IR,llm,392,382,47.75,0.0949348583817482
IR,llm,392,383,47.875,0.009321359917521477
IR,llm,392,384,48.0,-0.08076335489749908
IR,llm,392,385,48.125,-0.06609903275966644
IR,llm,392,386,48.25,0.004562374670058489
IR,llm,392,387,48.375,0.06144393980503082
IR,llm,392,388,48.5,0.0441160723567009
IR,llm,392,389,48.625,0.09368995577096939
IR,llm,392,390,48.75,0.10728081315755844
IR,llm,392,391,48.875,0.07617883384227753
IR,llm,392,392,49.0,0.06925561279058456
IR,llm,392,393,49.125,0.05420178920030594
IR,llm,392,394,49.25,0.038111768662929535
IR,llm,392,395,49.375,-0.023653026670217514
IR,llm,392,396,49.5,-0.027872202917933464
IR,llm,392,397,49.625,-0.03414227440953255
IR,llm,392,398,49.75,-0.008824896067380905
IR,llm,392,399,49.875,0.02937152236700058
IR,rule,440,0,0.0,0.06950109452009201
IR,rule,440,1,0.125,0.04680420830845833
IR,rule,440,2,0.25,0.014457215555012226
IR,rule,440,3,0.375,-0.06351175159215927
IR,rule,440,4,0.5,-0.06833528727293015
IR,rule,440,5,0.625,-0.0012961362954229116
IR,rule,440,6,0.75,-0.01003482285887003
IR,rule,440,7,0.875,-0.053188785910606384
IR,rule,440,8,1.0,0.008311853744089603
IR,rule,440,9,1.125,0.11203591525554657
IR,rule,440,10,1.25,0.16135253012180328
IR,rule,440,11,1.375,0.1598399579524994
IR,rule,440,12,1.5,0.07938198745250702
IR,rule,440,13,1.625,-0.06755926460027695
IR,rule,440,14,1.75,-0.1665329784154892
IR,rule,440,15,1.875,-0.12939269840717316
IR,rule,440,16,2.0,-0.004580875858664513
IR,rule,440,17,2.125,0.07841072231531143
IR,rule,440,18,2.25,0.0796089842915535
IR,rule,440,19,2.375,0.06431321054697037
IR,rule,440,20,2.5,0.06061042845249176
IR,rule,440,21,2.625,0.035415612161159515
IR,rule,440,22,2.75,-0.019585363566875458
IR,rule,440,23,2.875,-0.03253321349620819
IR,rule,440,24,3.0,-0.0036844799760729074
IR,rule,440,25,3.125,-0.04483760520815849
IR,rule,440,26,3.25,-0.10586698353290558
IR,rule,440,27,3.375,-0.04312445595860481
IR,rule,440,28,3.5,0.060788266360759735
IR,rule,440,29,3.625,0.07638954371213913
IR,rule,440,30,3.75,0.05857769772410393
IR,rule,440,31,3.875,0.07150021195411682
IR,rule,440,32,4.0,0.042898740619421005
IR,rule,440,33,4.125,-0.05736595764756203
IR,rule,440,34,4.25,-0.10670968890190125
IR,rule,440,35,4.375,-0.06954658776521683
IR,rule,440,36,4.5,-0.05557127669453621
IR,rule,440,37,4.625,-0.0538705475628376
IR,rule,440,38,4.75,0.0030039953999221325
IR,rule,440,39,4.875,0.07380890846252441
IR,rule,440,40,5.0,0.08816420286893845
IR,rule,440,41,5.125,0.022835630923509598
IR,rule,440,42,5.25,-0.05141052231192589
IR,rule,440,43,5.375,-0.046645503491163254
IR,rule,440,44,5.5,-0.009244979359209538
IR,rule,440,45,5.625,-0.010373665019869804
IR,rule,440,46,5.75,-0.021723473444581032
IR,rule,440,47,5.875,0.02670159377157688
IR,rule,440,48,6.0,0.09827791154384613
IR,rule,440,49,6.125,0.07666121423244476
IR,rule,440,50,6.25,0.01844061352312565
IR,rule,440,51,6.375,0.03389516845345497
IR,rule,440,52,6.5,0.02859981544315815
IR,rule,440,53,6.625,-0.039121948182582855
IR,rule,440,54,6.75,-0.07196734845638275
IR,rule,440,55,6.875,-0.04507611319422722
IR,rule,440,56,7.0,0.0003736032813321799
IR,rule,440,57,7.125,0.006253053899854422
IR,rule,440,58,7.25,-0.03310101851820946
IR,rule,440,59,7.375,-0.05276235193014145
IR,rule,440,60,7.5,-0.03447297587990761
IR,rule,440,61,7.625,-0.0021430221386253834
IR,rule,440,62,7.75,-0.02714461274445057
IR,rule,440,63,7.875,-0.07425369322299957
IR,rule,440,64,8.0,0.004723271355032921
IR,rule,440,65,8.125,0.05913463607430458
IR,rule,440,66,8.25,-0.05602678284049034
IR,rule,440,67,8.375,-0.07712307572364807
IR,rule,440,68,8.5,0.03554723039269447
IR,rule,440,69,8.625,0.04655751585960388
IR,rule,440,70,8.75,-0.2626711428165436
IR,rule,440,71,8.875,0.4629470109939575
IR,rule,440,72,9.0,-0.38927197456359863
IR,rule,440,73,9.125,0.3106743395328522
IR,rule,440,74,9.25,0.04733086749911308
IR,rule,440,75,9.375,-0.21041354537010193
IR,rule,440,76,9.5,0.21476587653160095
IR,rule,440,77,9.625,-0.3552354574203491
IR,rule,440,78,9.75,0.23097938299179077
IR,rule,440,79,9.875,0.10984481871128082
IR,rule,440,80,10.0,-0.12159893661737442
IR,rule,440,81,10.125,0.18193872272968292
IR,rule,440,82,10.25,-0.21311065554618835
IR,rule,440,83,10.375,0.017522189766168594
IR,rule,440,84,10.5,-0.08031431585550308
IR,rule,440,85,10.625,-0.040094878524541855
IR,rule,440,86,10.75,0.23135975003242493
IR,rule,440,87,10.875,-0.08477119356393814
IR,rule,440,88,11.0,0.12834838032722473
IR,rule,440,89,11.125,0.10258877277374268
IR,rule,440,90,11.25,-0.0017926307627931237
IR,rule,440,91,11.375,0.08181075751781464
IR,rule,440,92,11.5,-0.06772230565547943
IR,rule,440,93,11.625,0.08795066177845001
IR,rule,440,94,11.75,-0.03005424328148365
IR,rule,440,95,11.875,-0.1187070906162262
IR,rule,440,96,12.0,-0.0223942082375288
IR,rule,440,97,12.125,-0.13709226250648499
IR,rule,440,98,12.25,-0.028892984613776207
IR,rule,440,99,12.375,-0.04563587158918381
IR,rule,440,100,12.5,-0.06711440533399582
IR,rule,440,101,12.625,-0.011838010512292385
IR,rule,440,102,12.75,-0.053669366985559464
IR,rule,440,103,12.875,0.12167833745479584
IR,rule,440,104,13.0,0.15070776641368866
IR,rule,440,105,13.125,0.07507289201021194
IR,rule,440,106,13.25,0.0350564643740654
IR,rule,440,107,13.375,-0.04501444473862648
IR,rule,440,108,13.5,0.03712837025523186
IR,rule,440,109,13.625,0.027819611132144928
IR,rule,440,110,13.75,-0.04616083204746246
IR,rule,440,111,13.875,-0.07686161249876022
IR,rule,440,112,14.0,-0.10717156529426575
IR,rule,440,113,14.125,-0.0039273533038794994
IR,rule,440,114,14.25,0.027907349169254303
IR,rule,440,115,14.375,0.0014239865122362971
IR,rule,440,116,14.5,0.0008531035273335874
IR,rule,440,117,14.625,-0.05928454175591469
IR,rule,440,118,14.75,-0.07456810772418976
IR,rule,440,119,14.875,-0.04738466069102287
IR,rule,440,120,15.0,0.004915774334222078
IR,rule,440,121,15.125,0.0036143073812127113
IR,rule,440,122,15.25,-0.06434804946184158
IR,rule,440,123,15.375,-0.03011949360370636
IR,rule,440,124,15.5,0.03094663843512535
IR,rule,440,125,15.625,0.06629084795713425
IR,rule,440,126,15.75,0.11966841667890549
IR,rule,440,127,15.875,0.12518441677093506
IR,rule,440,128,16.0,0.04463084414601326
IR,rule,440,129,16.125,-0.035366617143154144
IR,rule,440,130,16.25,0.016329677775502205
IR,rule,440,131,16.375,0.09358352422714233
IR,rule,440,132,16.5,0.0655413493514061
IR,rule,440,133,16.625,0.02216477319598198
IR,rule,440,134,16.75,-0.008433490991592407
IR,rule,440,135,16.875,-0.054098669439554214
IR,rule,440,136,17.0,-0.08663617819547653
IR,rule,440,137,17.125,-0.05666517838835716
IR,rule,440,138,17.25,0.0004693457158282399
IR,rule,440,139,17.375,0.019514326006174088
IR,rule,440,140,17.5,0.04267659783363342
IR,rule,440,141,17.625,0.05074084550142288
IR,rule,440,142,17.75,0.004190842621028423
IR,rule,440,143,17.875,-0.02369127795100212
IR,rule,440,144,18.0,0.002798996167257428
IR,rule,440,145,18.125,0.06680064648389816
IR,rule,440,146,18.25,0.10289082676172256
IR,rule,440,147,18.375,0.06580900400876999
IR,rule,440,148,18.5,-0.013105071149766445
IR,rule,440,149,18.625,-0.04305420070886612
IR,rule,440,150,18.75,0.03183656930923462
IR,rule,440,151,18.875,0.11178627610206604
IR,rule,440,152,19.0,0.0830916091799736
IR,rule,440,153,19.125,0.006629901938140392
IR,rule,440,154,19.25,-0.05407357215881348
IR,rule,440,155,19.375,-0.09620785713195801
IR,rule,440,156,19.5,-0.06514058262109756
IR,rule,440,157,19.625,0.054098255932331085
IR,rule,440,158,19.75,0.14781981706619263
IR,rule,440,159,19.875,0.09909602999687195
IR,rule,440,160,20.0,-0.03234578296542168
IR,rule,440,161,20.125,-0.07480352371931076
IR,rule,440,162,20.25,-0.02331112138926983
IR,rule,440,163,20.375,0.0028783732559531927
IR,rule,440,164,20.5,-0.03546291962265968
IR,rule,440,165,20.625,-0.07531137019395828
IR,rule,440,166,20.75,-0.03788157179951668
IR,rule,440,167,20.875,0.013097983784973621
IR,rule,440,168,21.0,-0.009573951363563538
IR,rule,440,169,21.125,0.0017010910669341683
IR,rule,440,170,21.25,0.07176017016172409
IR,rule,440,171,21.375,0.06621332466602325
IR,rule,440,172,21.5,-0.009458356536924839
IR,rule,440,173,21.625,-0.03614743426442146
IR,rule,440,174,21.75,0.032328035682439804
IR,rule,440,175,21.875,0.06863497942686081
IR,rule,440,176,22.0,0.04116161912679672
IR,rule,440,177,22.125,-0.22915109992027283
IR,rule,440,178,22.25,0.11748600751161575
IR,rule,440,179,22.375,0.12584006786346436
IR,rule,440,180,22.5,-0.13476499915122986
IR,rule,440,181,22.625,0.20737680792808533
IR,rule,440,182,22.75,-0.1469130516052246
IR,rule,440,183,22.875,0.09117406606674194
IR,rule,440,184,23.0,0.05251447483897209
IR,rule,440,185,23.125,-0.15002048015594482
IR,rule,440,186,23.25,0.12054336071014404
IR,rule,440,187,23.375,-0.11924480646848679
IR,rule,440,188,23.5,-0.005776216741651297
IR,rule,440,189,23.625,0.04338834062218666
IR,rule,440,190,23.75,0.023008638992905617
IR,rule,440,191,23.875,0.13919711112976074
IR,rule,440,192,24.0,-0.14741922914981842
IR,rule,440,193,24.125,-0.018317606300115585
IR,rule,440,194,24.25,0.06762604415416718
IR,rule,440,195,24.375,-0.07766148447990417
IR,rule,440,196,24.5,-0.01717955432832241
IR,rule,440,197,24.625,-0.004457375500351191
IR,rule,440,198,24.75,0.10848667472600937
IR,rule,440,199,24.875,0.014483975246548653
IR,rule,440,200,25.0,-0.04481199011206627
IR,rule,440,201,25.125,0.08507195115089417
IR,rule,440,202,25.25,-0.008233255706727505
IR,rule,440,203,25.375,-0.005344190169125795
IR,rule,440,204,25.5,0.0014083482092246413
IR,rule,440,205,25.625,0.0007436498999595642
IR,rule,440,206,25.75,0.06903418153524399
IR,rule,440,207,25.875,0.0009726030984893441
IR,rule,440,208,26.0,-0.008322527632117271
IR,rule,440,209,26.125,0.02152242697775364
IR,rule,440,210,26.25,0.08720161020755768
IR,rule,440,211,26.375,0.09228473901748657
IR,rule,440,212,26.5,-0.048466868698596954
IR,rule,440,213,26.625,-0.007417198270559311
IR,rule,440,214,26.75,0.07525299489498138
IR,rule,440,215,26.875,0.0575324147939682
IR,rule,440,216,27.0,0.05711805447936058
IR,rule,440,217,27.125,0.07357721030712128
IR,rule,440,218,27.25,0.12638621032238007
IR,rule,440,219,27.375,0.09556536376476288
IR,rule,440,220,27.5,0.011554339900612831
IR,rule,440,221,27.625,-0.051932234317064285
IR,rule,440,222,27.75,-0.1278422772884369
IR,rule,440,223,27.875,-0.12518249452114105
IR,rule,440,224,28.0,-0.08143682777881622
IR,rule,440,225,28.125,0.009275161661207676
IR,rule,440,226,28.25,0.12641869485378265
IR,rule,440,227,28.375,0.0804755687713623
IR,rule,440,228,28.5,-0.07405801117420197
IR,rule,440,229,28.625,-0.11483602970838547
IR,rule,440,230,28.75,0.012994910590350628
IR,rule,440,231,28.875,0.11336775124073029
IR,rule,440,232,29.0,0.08078329265117645
IR,rule,440,233,29.125,0.07606808841228485
IR,rule,440,234,29.25,0.10127352923154831
IR,rule,440,235,29.375,0.051319826394319534
IR,rule,440,236,29.5,-0.009480901062488556
IR,rule,440,237,29.625,0.006236455403268337
IR,rule,440,238,29.75,0.021910741925239563
IR,rule,440,239,29.875,-0.06412937492132187
IR,rule,440,240,30.0,-0.13351860642433167
IR,rule,440,241,30.125,-0.06840740144252777
IR,rule,440,242,30.25,0.01947033777832985
IR,rule,440,243,30.375,0.043224383145570755
IR,rule,440,244,30.5,0.060652539134025574
IR,rule,440,245,30.625,0.07173903286457062
IR,rule,440,246,30.75,-0.00355515256524086
IR,rule,440,247,30.875,-0.06181960180401802
IR,rule,440,248,31.0,0.012147189117968082
IR,rule,440,249,31.125,0.034327369183301926
IR,rule,440,250,31.25,-0.10072154551744461
IR,rule,440,251,31.375,-0.16912657022476196
IR,rule,440,252,31.5,-0.07032181322574615
IR,rule,440,253,31.625,0.0100553585216403
IR,rule,440,254,31.75,0.011818500235676765
IR,rule,440,255,31.875,0.04464329034090042
IR,rule,440,256,32.0,0.028333604335784912
IR,rule,440,257,32.125,-0.08151062577962875
IR,rule,440,258,32.25,-0.0834130123257637
IR,rule,440,259,32.375,0.05696815624833107
IR,rule,440,260,32.5,0.10601966828107834
IR,rule,440,261,32.625,0.017526930198073387
IR,rule,440,262,32.75,-0.019439157098531723
IR,rule,440,263,32.875,0.03008612059056759
IR,rule,440,264,33.0,0.017567045986652374
IR,rule,440,265,33.125,-0.05884904786944389
IR,rule,440,266,33.25,-0.061378076672554016
IR,rule,440,267,33.375,0.027793560177087784
IR,rule,440,268,33.5,0.10002699494361877
IR,rule,440,269,33.625,0.11047857254743576
IR,rule,440,270,33.75,0.10774026811122894
IR,rule,440,271,33.875,0.07015274465084076
IR,rule,440,272,34.0,-0.05125667154788971
IR,rule,440,273,34.125,-0.10820178687572479
IR,rule,440,274,34.25,-0.009794571436941624
IR,rule,440,275,34.375,0.03262268379330635
IR,rule,440,276,34.5,-0.0613405779004097
IR,rule,440,277,34.625,-0.06206584721803665
IR,rule,440,278,34.75,0.06578753888607025
IR,rule,440,279,34.875,0.0818028673529625
IR,rule,440,280,35.0,-0.019319860264658928
IR,rule,440,281,35.125,-0.013265619985759258
IR,rule,440,282,35.25,0.04012431204319
IR,rule,440,283,35.375,-0.01888931170105934
IR,rule,440,284,35.5,-0.06013231351971626
IR,rule,440,285,35.625,-0.011515365913510323
IR,rule,440,286,35.75,0.018488554283976555
IR,rule,440,287,35.875,0.01745636761188507
IR,rule,440,288,36.0,0.15920902788639069
IR,rule,440,289,36.125,-0.16241160035133362
IR,rule,440,290,36.25,0.08408143371343613
IR,rule,440,291,36.375,0.21776610612869263
IR,rule,440,292,36.5,-0.0586642250418663
IR,rule,440,293,36.625,0.04894999787211418
IR,rule,440,294,36.75,-0.1869092732667923
IR,rule,440,295,36.875,-0.059753138571977615
IR,rule,440,296,37.0,7.695891690673307e-05
IR,rule,440,297,37.125,-0.07481881231069565
IR,rule,440,298,37.25,0.1486794799566269
IR,rule,440,299,37.375,0.0011299477191641927
IR,rule,440,300,37.5,0.03133061155676842
IR,rule,440,301,37.625,0.015581803396344185
IR,rule,440,302,37.75,-0.17397233843803406
IR,rule,440,303,37.875,-0.06983178108930588
IR,rule,440,304,38.0,0.008736738003790379
IR,rule,440,305,38.125,0.12157665938138962
IR,rule,440,306,38.25,0.056322116404771805
IR,rule,440,307,38.375,0.014511648565530777
IR,rule,440,308,38.5,0.13464628159999847
IR,rule,440,309,38.625,-0.04680408537387848
IR,rule,440,310,38.75,-0.12972339987754822
IR,rule,440,311,38.875,-0.03034214861690998
IR,rule,440,312,39.0,0.0186484232544899
IR,rule,440,313,39.125,0.02929808758199215
IR,rule,440,314,39.25,0.022844189777970314
IR,rule,440,315,39.375,0.1367374211549759
IR,rule,440,316,39.5,0.09422973543405533
IR,rule,440,317,39.625,-0.03750834986567497
IR,rule,440,318,39.75,-0.027707580476999283
IR,rule,440,319,39.875,-0.0588160902261734
IR,rule,440,320,40.0,-0.07431081682443619
IR,rule,440,321,40.125,-0.06444531679153442
IR,rule,440,322,40.25,-0.011737186461687088
IR,rule,440,323,40.375,0.07570049166679382
IR,rule,440,324,40.5,0.06726616621017456
IR,rule,440,325,40.625,0.0662594735622406
IR,rule,440,326,40.75,0.04679930582642555
IR,rule,440,327,40.875,-0.01237940602004528
IR,rule,440,328,41.0,-0.071569062769413
IR,rule,440,329,41.125,-0.13645687699317932
IR,rule,440,330,41.25,-0.0904087945818901
IR,rule,440,331,41.375,-0.0041153570637106895
IR,rule,440,332,41.5,0.05289136618375778
IR,rule,440,333,41.625,0.10961432009935379
IR,rule,440,334,41.75,0.07164604961872101
IR,rule,440,335,41.875,-0.008315312676131725
IR,rule,440,336,42.0,-0.015274408273398876
IR,rule,440,337,42.125,0.02496059611439705
IR,rule,440,338,42.25,0.003325464902445674
IR,rule,440,339,42.375,-0.06368490308523178
IR,rule,440,340,42.5,-0.02784075401723385
IR,rule,440,341,42.625,0.04472574591636658
IR,rule,440,342,42.75,0.04589391499757767
IR,rule,440,343,42.875,0.05319037288427353
IR,rule,440,344,43.0,0.05210094153881073
IR,rule,440,345,43.125,-0.010575972497463226
IR,rule,440,346,43.25,-0.03199638053774834
IR,rule,440,347,43.375,0.023728588595986366
IR,rule,440,348,43.5,0.007593963295221329
IR,rule,440,349,43.625,-0.054944880306720734
IR,rule,440,350,43.75,0.012043039314448833
IR,rule,440,351,43.875,0.09394867718219757
IR,rule,440,352,44.0,-0.01862957328557968
IR,rule,440,353,44.125,-0.17350104451179504
IR,rule,440,354,44.25,-0.12681759893894196
IR,rule,440,355,44.375,0.015125222504138947
IR,rule,440,356,44.5,0.05229312181472778
IR,rule,440,357,44.625,0.028275277465581894
IR,rule,440,358,44.75,0.013604581356048584
IR,rule,440,359,44.875,0.023971963673830032
IR,rule,440,360,45.0,0.06896532326936722
IR,rule,440,361,45.125,0.07677458226680756
IR,rule,440,362,45.25,0.014549014158546925
IR,rule,440,363,45.375,-0.04902573302388191
IR,rule,440,364,45.5,-0.07857534289360046
IR,rule,440,365,45.625,-0.1062777191400528
IR,rule,440,366,45.75,-0.12520897388458252
IR,rule,440,367,45.875,-0.055126987397670746
IR,rule,440,368,46.0,0.04593898355960846
IR,rule,440,369,46.125,0.0677049458026886
IR,rule,440,370,46.25,0.06553595513105392
IR,rule,440,371,46.375,0.08656784147024155
IR,rule,440,372,46.5,0.09719868004322052
IR,rule,440,373,46.625,0.09157159924507141
IR,rule,440,374,46.75,0.04566948115825653
IR,rule,440,375,46.875,-0.016214968636631966
IR,rule,440,376,47.0,-0.029769813641905785
IR,rule,440,377,47.125,-0.014187718741595745
IR,rule,440,378,47.25,-0.022975508123636246
IR,rule,440,379,47.375,-0.047798819839954376
IR,rule,440,380,47.5,-0.029275810346007347
IR,rule,440,381,47.625,0.004925115499645472
IR,rule,440,382,47.75,-0.008953203447163105
IR,rule,440,383,47.875,0.02424739859998226
IR,rule,440,384,48.0,0.09553316235542297
IR,rule,440,385,48.125,0.06339076906442642
IR,rule,440,386,48.25,0.010653238743543625
IR,rule,440,387,48.375,0.03461518883705139
IR,rule,440,388,48.5,0.063343346118927
IR,rule,440,389,48.625,0.061192069202661514
IR,rule,440,390,48.75,0.020553147420287132
IR,rule,440,391,48.875,-0.043171435594558716
IR,rule,440,392,49.0,-0.11253879964351654
IR,rule,440,393,49.125,-0.12326016277074814
IR,rule,440,394,49.25,0.015355169773101807
IR,rule,440,395,49.375,0.10306799411773682
IR,rule,440,396,49.5,-0.00581075344234705
IR,rule,440,397,49.625,-0.42691701650619507
IR,rule,440,398,49.75,0.39340701699256897
IR,rule,440,399,49.875,-0.2696515619754791
IR,random_open_loop,405,0,0.0,-0.12383618205785751
IR,random_open_loop,405,1,0.125,0.054991040378808975
IR,random_open_loop,405,2,0.25,0.028927288949489594
IR,random_open_loop,405,3,0.375,0.0530020035803318
IR,random_open_loop,405,4,0.5,-0.03391573205590248
IR,random_open_loop,405,5,0.625,-0.04676011949777603
IR,random_open_loop,405,6,0.75,-0.1514333337545395
IR,random_open_loop,405,7,0.875,-0.09588143974542618
IR,random_open_loop,405,8,1.0,-0.10419387370347977
IR,random_open_loop,405,9,1.125,0.0189133882522583
IR,random_open_loop,405,10,1.25,0.013805411756038666
IR,random_open_loop,405,11,1.375,-0.012403137050569057
IR,random_open_loop,405,12,1.5,-0.053587764501571655
IR,random_open_loop,405,13,1.625,-0.10298391431570053
IR,random_open_loop,405,14,1.75,-0.10949264466762543
IR,random_open_loop,405,15,1.875,-0.004919255152344704
IR,random_open_loop,405,16,2.0,0.0360734760761261
IR,random_open_loop,405,17,2.125,0.19240136444568634
IR,random_open_loop,405,18,2.25,0.0604136697947979
IR,random_open_loop,405,19,2.375,0.07543079555034637
IR,random_open_loop,405,20,2.5,-0.013506551273167133
IR,random_open_loop,405,21,2.625,0.0729990303516388
IR,random_open_loop,405,22,2.75,0.11637001484632492
IR,random_open_loop,405,23,2.875,0.12185708433389664
IR,random_open_loop,405,24,3.0,0.13116103410720825
IR,random_open_loop,405,25,3.125,0.06885404139757156
IR,random_open_loop,405,26,3.25,0.05728786066174507
IR,random_open_loop,405,27,3.375,0.048083897680044174
IR,random_open_loop,405,28,3.5,0.06021376699209213
IR,random_open_loop,405,29,3.625,0.11524614691734314
IR,random_open_loop,405,30,3.75,0.014671933837234974
IR,random_open_loop,405,31,3.875,0.05412747710943222
IR,random_open_loop,405,32,4.0,-0.004947368986904621
IR,random_open_loop,405,33,4.125,0.1300521045923233
IR,random_open_loop,405,34,4.25,0.09394536912441254
IR,random_open_loop,405,35,4.375,0.10985775291919708
IR,random_open_loop,405,36,4.5,0.041996732354164124
IR,random_open_loop,405,37,4.625,0.05651307851076126
IR,random_open_loop,405,38,4.75,0.03706955164670944
IR,random_open_loop,405,39,4.875,0.05827707052230835
IR,random_open_loop,405,40,5.0,0.0874335840344429
IR,random_open_loop,405,41,5.125,0.07602081447839737
IR,random_open_loop,405,42,5.25,0.0728410929441452
IR,random_open_loop,405,43,5.375,-0.04104837030172348
IR,random_open_loop,405,44,5.5,-0.022796837612986565
IR,random_open_loop,405,45,5.625,-0.0336739718914032
IR,random_open_loop,405,46,5.75,-0.040540631860494614
IR,random_open_loop,405,47,5.875,-0.0026248840149492025
IR,random_open_loop,405,48,6.0,-0.03914554417133331
IR,random_open_loop,405,49,6.125,0.05521036684513092
IR,random_open_loop,405,50,6.25,-0.02049797773361206
IR,random_open_loop,405,51,6.375,-0.07445501536130905
IR,random_open_loop,405,52,6.5,-0.0843537226319313
IR,random_open_loop,405,53,6.625,-0.047840237617492676
IR,random_open_loop,405,54,6.75,0.0465787798166275
IR,random_open_loop,405,55,6.875,0.06333617866039276
IR,random_open_loop,405,56,7.0,0.02901090681552887
IR,random_open_loop,405,57,7.125,-0.005068027414381504
IR,random_open_loop,405,58,7.25,-0.11573474854230881
IR,random_open_loop,405,59,7.375,-0.17027932405471802
IR,random_open_loop,405,60,7.5,-0.0668802410364151
IR,random_open_loop,405,61,7.625,0.0007674702210351825
IR,random_open_loop,405,62,7.75,0.0943187028169632
IR,random_open_loop,405,63,7.875,-0.10232686251401901
IR,random_open_loop,405,64,8.0,-0.18059103190898895
IR,random_open_loop,405,65,8.125,-0.2132457047700882
IR,random_open_loop,405,66,8.25,-0.12991826236248016
IR,random_open_loop,405,67,8.375,-0.06354352831840515
IR,random_open_loop,405,68,8.5,0.049017470329999924
IR,random_open_loop,405,69,8.625,0.04572010785341263
IR,random_open_loop,405,70,8.75,0.0604483038187027
IR,random_open_loop,405,71,8.875,-0.179059237241745
IR,random_open_loop,405,72,9.0,-0.10143350064754486
IR,random_open_loop,405,73,9.125,-0.026429295539855957
IR,random_open_loop,405,74,9.25,0.19835475087165833
IR,random_open_loop,405,75,9.375,0.05802547186613083
IR,random_open_loop,405,76,9.5,0.04431038349866867
IR,random_open_loop,405,77,9.625,-0.05459300056099892
IR,random_open_loop,405,78,9.75,0.12192559242248535
IR,random_open_loop,405,79,9.875,-0.13345535099506378
IR,random_open_loop,405,80,10.0,-0.19534499943256378
IR,random_open_loop,405,81,10.125,-0.6803520321846008
IR,random_open_loop,405,82,10.25,-0.20783740282058716
IR,random_open_loop,405,83,10.375,0.7320125699043274
IR,random_open_loop,405,84,10.5,-0.12351550161838531
IR,random_open_loop,405,85,10.625,-0.721335768699646
IR,random_open_loop,405,86,10.75,-0.24787457287311554
IR,random_open_loop,405,87,10.875,0.5531705617904663
IR,random_open_loop,405,88,11.0,-0.31780436635017395
IR,random_open_loop,405,89,11.125,-0.39380699396133423
IR,random_open_loop,405,90,11.25,0.16878540813922882
IR,random_open_loop,405,91,11.375,0.31563565135002136
IR,random_open_loop,405,92,11.5,-0.4839593470096588
IR,random_open_loop,405,93,11.625,-0.23172351717948914
IR,random_open_loop,405,94,11.75,0.3214845061302185
